asin,category_tree_path,category_name,category_level
B0DDPSZF59,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FVFHN5R5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FVFHN5R5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FVFHN5R5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FVFHN5R5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FVFHN5R5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0F678FRM2,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0F678FRM2,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0F678FRM2,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0F678FRM2,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0F678FRM2,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0F677NWYV,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0F677NWYV,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0F677NWYV,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0F677NWYV,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0F677NWYV,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0F677P1WK,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0F677P1WK,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0F677P1WK,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0F677P1WK,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0F677P1WK,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0F678K9Y5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0F678K9Y5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0F678K9Y5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0F678K9Y5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0F678K9Y5,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0F6794V2D,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0F6794V2D,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0F6794V2D,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0F6794V2D,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0F6794V2D,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0F7X69L6K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0F7X69L6K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0F7X69L6K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0F7X69L6K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0F7X69L6K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FB6HV7J1,"Electronics,Computers & Accessories,Monitors",Electronics,1
B0FB6HV7J1,"Electronics,Computers & Accessories,Monitors",Computers & Accessories,2
B0FB6HV7J1,"Electronics,Computers & Accessories,Monitors",Monitors,3
B0D96HD9SH,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0D96HD9SH,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0D96HD9SH,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0D96HD9SH,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0D96HD9SH,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0DPG9HPR9,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0DPG9HPR9,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0DPG9HPR9,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0DPG9HPR9,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0DPG9HPR9,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0D96HMF6G,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0D96HMF6G,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0D96HMF6G,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0D96HMF6G,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0D96HMF6G,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0D96GZQ39,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0D96GZQ39,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0D96GZQ39,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0D96GZQ39,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0D96GZQ39,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0D96HVSL8,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0D96HVSL8,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0D96HVSL8,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0D96HVSL8,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0D96HVSL8,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0B9X1HQWM,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0B9X1HQWM,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0B9X1HQWM,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0B9X1HQWM,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0B9X1HQWM,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0B9X79L3K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0B9X79L3K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0B9X79L3K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0B9X79L3K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0B9X79L3K,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0B9X39XSN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0B9X39XSN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0B9X39XSN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0B9X39XSN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0B9X39XSN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0B9X8TW69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0B9X8TW69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0B9X8TW69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0B9X8TW69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0B9X8TW69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0D4726MDJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0D4726MDJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0D4726MDJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0D4726MDJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0D4726MDJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FVFJDR6H,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FVFJDR6H,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FVFJDR6H,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FVFJDR6H,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FVFJDR6H,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B08F7FWZGG,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B08F7FWZGG,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B08F7FWZGG,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B08F7FWZGG,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B08F7FWZGG,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B08RJXSK6V,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B08RJXSK6V,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B08RJXSK6V,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B08RJXSK6V,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B08RJXSK6V,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B08LSDKY1N,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B08LSDKY1N,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B08LSDKY1N,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B08LSDKY1N,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B08LSDKY1N,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FXLZYC69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FXLZYC69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FXLZYC69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FXLZYC69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FXLZYC69,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B07SGH132Y,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B07SGH132Y,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B07SGH132Y,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B07SGH132Y,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B07SGH132Y,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FW4T3C8R,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FW4T3C8R,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FW4T3C8R,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FW4T3C8R,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FW4T3C8R,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FW4WPQNL,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FW4WPQNL,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FW4WPQNL,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FW4WPQNL,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FW4WPQNL,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FPQ7VV41,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FPQ7VV41,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FPQ7VV41,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FPQ7VV41,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FPQ7VV41,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FNN8MYVN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FNN8MYVN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FNN8MYVN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FNN8MYVN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FNN8MYVN,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FW4XC82W,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FW4XC82W,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FW4XC82W,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FW4XC82W,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FW4XC82W,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B07FSYF1DZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B07FSYF1DZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B07FSYF1DZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B07FSYF1DZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B07FSYF1DZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0D1Z3SYPZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0D1Z3SYPZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0D1Z3SYPZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0D1Z3SYPZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0D1Z3SYPZ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FNCD2V8C,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FNCD2V8C,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FNCD2V8C,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FNCD2V8C,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FNCD2V8C,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FNCJZPTJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FNCJZPTJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FNCJZPTJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FNCJZPTJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FNCJZPTJ,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0C3JDW6DC,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0C3JDW6DC,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0C3JDW6DC,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0C3JDW6DC,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0C3JDW6DC,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B0FNCGN7RF,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
B0FNCGN7RF,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Accessories,2
B0FNCGN7RF,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Computers & Tablets,3
B0FNCGN7RF,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Desktops,4
B0FNCGN7RF,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",All-in-Ones,5
B08156KB1B,"Electronics,Computers & Accessories,Computers & Tablets,Desktops,All-in-Ones",Electronics,1
